 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m   Latitude  Longitude      DepSM      Sal00  Density00
 09/20/2019   17:41:16      0.402    12.6374   3.920175    0.00000    0.00000      0.399    33.6448  1025.4161
 09/20/2019   17:41:18      0.394    12.6373   3.919982    0.00000    0.00000      0.391    33.6431  1025.4148
 09/20/2019   17:41:20      0.388    12.6368   3.919708    0.00000    0.00000      0.385    33.6408  1025.4131
 09/20/2019   17:41:22      0.386    12.6375   3.919651    0.00000    0.00000      0.383    33.6397  1025.4121
 09/20/2019   17:41:24      0.375    12.6405   3.919596    0.00000    0.00000      0.372    33.6365  1025.4091
 09/20/2019   17:41:26      0.395    12.6427   3.919642    0.00000    0.00000      0.392    33.6350  1025.4075
 09/20/2019   17:41:28      0.393    12.6435   3.919672    0.00000    0.00000      0.390    33.6345  1025.4070
 09/20/2019   17:41:30      0.398    12.6443   3.919781    0.00000    0.00000      0.395    33.6349  1025.4072
 09/20/2019   17:41:32      0.381    12.6441   3.919866    0.00000    0.00000      0.378    33.6358  1025.4078
 09/20/2019   17:41:34      0.392    12.6494   3.920148    0.00000    0.00000      0.389    33.6338  1025.4053
 09/20/2019   17:41:36      0.397    12.6548   3.920554    0.00000    0.00000      0.394    33.6329  1025.4036
 09/20/2019   17:41:38      0.379    12.6605   3.921051    0.00000    0.00000      0.376    33.6326  1025.4021
 09/20/2019   17:41:40      0.386    12.6678   3.921404    0.00000    0.00000      0.383    33.6294  1025.3983
 09/20/2019   17:41:42      0.408    12.6711   3.921748    0.00000    0.00000      0.405    33.6297  1025.3980
 09/20/2019   17:41:44      0.363    12.6729   3.922344    0.00000    0.00000      0.360    33.6338  1025.4006
 09/20/2019   17:41:46      0.389    12.6826   3.922635    0.00000    0.00000      0.386    33.6279  1025.3942
 09/20/2019   17:41:48      0.395    12.6851   3.922786    0.00000    0.00000      0.392    33.6272  1025.3932
 09/20/2019   17:41:50      0.401    12.6860   3.923028    0.00000    0.00000      0.398    33.6286  1025.3942
 09/20/2019   17:41:52      0.397    12.6865   3.923284    0.00000    0.00000      0.394    33.6306  1025.3956
 09/20/2019   17:41:54      0.374    12.6884   3.923620    0.00000    0.00000      0.371    33.6322  1025.3963
 09/20/2019   17:41:56      0.389    12.6932   3.924106    0.00000    0.00000      0.386    33.6325  1025.3958
 09/20/2019   17:41:58      0.402    12.6960   3.924533    0.00000    0.00000      0.399    33.6341  1025.3965
 09/20/2019   17:42:00      0.389    12.7013   3.925061    0.00000    0.00000      0.386    33.6344  1025.3956
 09/20/2019   17:42:02      0.375    12.7059   3.925339    0.00000    0.00000      0.372    33.6330  1025.3935
 09/20/2019   17:42:04      0.399    12.7108   3.925763    0.00000    0.00000      0.396    33.6327  1025.3925
 09/20/2019   17:42:06      0.376    12.7086   3.925688    0.00000    0.00000      0.373    33.6339  1025.3937
 09/20/2019   17:42:08      0.382    12.7088   3.926285    0.00000    0.00000      0.379    33.6395  1025.3980
 09/20/2019   17:42:10      0.434    12.7098   3.926464    0.00000    0.00000      0.431    33.6402  1025.3986
 09/20/2019   17:42:12      0.355    12.7078   3.926745    0.00000    0.00000      0.352    33.6447  1025.4021
 09/20/2019   17:42:14      0.382    12.7123   3.927116    0.00000    0.00000      0.379    33.6442  1025.4010
 09/20/2019   17:42:16      0.406    12.7164   3.927288    0.00000    0.00000      0.403    33.6422  1025.3988
 09/20/2019   17:42:18      0.374    12.7177   3.927390    0.00000    0.00000      0.371    33.6420  1025.3983
 09/20/2019   17:42:20      0.366    12.7198   3.927555    0.00000    0.00000      0.363    33.6417  1025.3975
 09/20/2019   17:42:22      0.408    12.7232   3.927703    0.00000    0.00000      0.405    33.6401  1025.3959
 09/20/2019   17:42:24      0.391    12.7202   3.927662    0.00000    0.00000      0.388    33.6424  1025.3981
 09/20/2019   17:42:26      0.370    12.7199   3.927709    0.00000    0.00000      0.367    33.6432  1025.3987
 09/20/2019   17:42:28      0.398    12.7190   3.927685    0.00000    0.00000      0.395    33.6436  1025.3993
 09/20/2019   17:42:30      0.383    12.7177   3.927688    0.00000    0.00000      0.380    33.6449  1025.4005
 09/20/2019   17:42:32      0.388    12.7163   3.927699    0.00000    0.00000      0.385    33.6462  1025.4018
 09/20/2019   17:42:34      0.399    12.7157   3.927700    0.00000    0.00000      0.396    33.6467  1025.4024
 09/20/2019   17:42:36      0.386    12.7163   3.927631    0.00000    0.00000      0.383    33.6456  1025.4014
 09/20/2019   17:42:38      0.374    12.7161   3.927576    0.00000    0.00000      0.371    33.6453  1025.4011
 09/20/2019   17:42:40      0.398    12.7155   3.927470    0.00000    0.00000      0.395    33.6447  1025.4009
 09/20/2019   17:42:42      0.409    12.7149   3.927290    0.00000    0.00000      0.406    33.6436  1025.4002
 09/20/2019   17:42:44      0.375    12.7126   3.927212    0.00000    0.00000      0.372    33.6449  1025.4014
 09/20/2019   17:42:46      0.376    12.7112   3.927172    0.00000    0.00000      0.373    33.6457  1025.4024
 09/20/2019   17:42:48      0.412    12.7093   3.927145    0.00000    0.00000      0.409    33.6472  1025.4041
 09/20/2019   17:42:50      0.394    12.7077   3.927126    0.00000    0.00000      0.391    33.6484  1025.4052
 09/20/2019   17:42:52      0.403    12.7074   3.927121    0.00000    0.00000      0.400    33.6487  1025.4055
 09/20/2019   17:42:54      0.388    12.7080   3.927104    0.00000    0.00000      0.385    33.6479  1025.4048
 09/20/2019   17:42:56      0.390    12.7081   3.927081    0.00000    0.00000      0.387    33.6477  1025.4045
 09/20/2019   17:42:58      0.414    12.7084   3.926975    0.00000    0.00000      0.411    33.6464  1025.4036
 09/20/2019   17:43:00      0.394    12.7078   3.926872    0.00000    0.00000      0.391    33.6459  1025.4033
 09/20/2019   17:43:02      0.386    12.7059   3.926731    0.00000    0.00000      0.383    33.6463  1025.4039
 09/20/2019   17:43:04      0.397    12.7052   3.926625    0.00000    0.00000      0.394    33.6459  1025.4037
 09/20/2019   17:43:06      0.398    12.7033   3.926448    0.00000    0.00000      0.395    33.6459  1025.4041
 09/20/2019   17:43:08      0.384    12.7015   3.926453    0.00000    0.00000      0.381    33.6476  1025.4057
 09/20/2019   17:43:10      0.389    12.7011   3.926387    0.00000    0.00000      0.386    33.6473  1025.4056
 09/20/2019   17:43:12      0.397    12.7011   3.926268    0.00000    0.00000      0.394    33.6461  1025.4047
 09/20/2019   17:43:14      0.386    12.6997   3.926194    0.00000    0.00000      0.383    33.6467  1025.4054
 09/20/2019   17:43:16      0.403    12.6975   3.926116    0.00000    0.00000      0.400    33.6479  1025.4069
 09/20/2019   17:43:18      0.378    12.6961   3.926046    0.00000    0.00000      0.375    33.6485  1025.4074
 09/20/2019   17:43:20      0.402    12.6931   3.925968    0.00000    0.00000      0.399    33.6504  1025.4097
 09/20/2019   17:43:22      0.377    12.6909   3.925860    0.00000    0.00000      0.374    33.6514  1025.4108
 09/20/2019   17:43:24      0.386    12.6895   3.925819    0.00000    0.00000      0.383    33.6522  1025.4117
 09/20/2019   17:43:26      0.392    12.6877   3.925693    0.00000    0.00000      0.389    33.6526  1025.4124
 09/20/2019   17:43:28      0.393    12.6885   3.925446    0.00000    0.00000      0.390    33.6496  1025.4099
 09/20/2019   17:43:30      0.395    12.6867   3.925147    0.00000    0.00000      0.392    33.6483  1025.4092
 09/20/2019   17:43:32      0.377    12.6863   3.924843    0.00000    0.00000      0.374    33.6458  1025.4073
 09/20/2019   17:43:34      0.392    12.6836   3.924577    0.00000    0.00000      0.389    33.6456  1025.4077
 09/20/2019   17:43:36      0.379    12.6823   3.924445    0.00000    0.00000      0.376    33.6455  1025.4079
 09/20/2019   17:43:38      0.406    12.6826   3.924307    0.00000    0.00000      0.403    33.6439  1025.4067
 09/20/2019   17:43:40      0.390    12.6819   3.924201    0.00000    0.00000      0.387    33.6436  1025.4065
 09/20/2019   17:43:42      0.382    12.6806   3.924072    0.00000    0.00000      0.379    33.6435  1025.4066
 09/20/2019   17:43:44      0.397    12.6780   3.924037    0.00000    0.00000      0.394    33.6454  1025.4087
 09/20/2019   17:43:46      0.379    12.6779   3.924037    0.00000    0.00000      0.377    33.6455  1025.4088
 09/20/2019   17:43:48      0.385    12.6773   3.924098    0.00000    0.00000      0.382    33.6467  1025.4098
 09/20/2019   17:43:50      0.402    12.6762   3.924173    0.00000    0.00000      0.399    33.6484  1025.4114
 09/20/2019   17:43:52      0.384    12.6770   3.924258    0.00000    0.00000      0.381    33.6485  1025.4112
 09/20/2019   17:43:54      0.379    12.6765   3.924321    0.00000    0.00000      0.376    33.6495  1025.4121
 09/20/2019   17:43:56      0.399    12.6768   3.924338    0.00000    0.00000      0.396    33.6494  1025.4121
 09/20/2019   17:43:58      0.388    12.6771   3.924342    0.00000    0.00000      0.385    33.6492  1025.4118
 09/20/2019   17:44:00      0.398    12.6774   3.924317    0.00000    0.00000      0.395    33.6486  1025.4113
 09/20/2019   17:44:02      0.369    12.6784   3.924202    0.00000    0.00000      0.366    33.6467  1025.4095
 09/20/2019   17:44:04      0.389    12.6783   3.924077    0.00000    0.00000      0.386    33.6455  1025.4087
 09/20/2019   17:44:06      0.392    12.6765   3.923818    0.00000    0.00000      0.389    33.6447  1025.4084
 09/20/2019   17:44:08      0.393    12.6728   3.923607    0.00000    0.00000      0.390    33.6460  1025.4101
 09/20/2019   17:44:10      0.394    12.6708   3.923508    0.00000    0.00000      0.391    33.6469  1025.4112
 09/20/2019   17:44:12      0.374    12.6671   3.923432    0.00000    0.00000      0.371    33.6494  1025.4138
 09/20/2019   17:44:14      0.380    12.6643   3.923345    0.00000    0.00000      0.377    33.6510  1025.4157
 09/20/2019   17:44:16      0.407    12.6595   3.923200    0.00000    0.00000      0.404    33.6540  1025.4190
 09/20/2019   17:44:18      0.393    12.6570   3.923068    0.00000    0.00000      0.389    33.6550  1025.4202
 09/20/2019   17:44:20      0.374    12.6543   3.922806    0.00000    0.00000      0.371    33.6548  1025.4206
 09/20/2019   17:44:22      0.391    12.6516   3.922514    0.00000    0.00000      0.388    33.6545  1025.4209
 09/20/2019   17:44:24      0.406    12.6503   3.922219    0.00000    0.00000      0.403    33.6528  1025.4199
 09/20/2019   17:44:26      0.381    12.6490   3.921825    0.00000    0.00000      0.378    33.6502  1025.4180
 09/20/2019   17:44:28      0.391    12.6454   3.921404    0.00000    0.00000      0.388    33.6494  1025.4182
 09/20/2019   17:44:30      0.386    12.6412   3.920994    0.00000    0.00000      0.383    33.6493  1025.4188
 09/20/2019   17:44:32      0.385    12.6383   3.920645    0.00000    0.00000      0.382    33.6485  1025.4188
 09/20/2019   17:44:34      0.391    12.6368   3.920380    0.00000    0.00000      0.388    33.6473  1025.4182
 09/20/2019   17:44:36      0.391    12.6393   3.920271    0.00000    0.00000      0.388    33.6440  1025.4151
 09/20/2019   17:44:38      0.386    12.6359   3.920130    0.00000    0.00000      0.383    33.6457  1025.4172
 09/20/2019   17:44:40      0.383    12.6329   3.919997    0.00000    0.00000      0.380    33.6471  1025.4188
 09/20/2019   17:44:42      0.393    12.6296   3.919963    0.00000    0.00000      0.390    33.6497  1025.4215
 09/20/2019   17:44:44      0.382    12.6299   3.920040    0.00000    0.00000      0.379    33.6502  1025.4218
 09/20/2019   17:44:46      0.398    12.6301   3.920021    0.00000    0.00000      0.395    33.6498  1025.4215
 09/20/2019   17:44:48      0.379    12.6312   3.920068    0.00000    0.00000      0.376    33.6493  1025.4208
 09/20/2019   17:44:50      0.389    12.6303   3.920034    0.00000    0.00000      0.386    33.6498  1025.4214
 09/20/2019   17:44:52      0.401    12.6296   3.920005    0.00000    0.00000      0.398    33.6501  1025.4218
 09/20/2019   17:44:54      0.380    12.6303   3.919986    0.00000    0.00000      0.377    33.6493  1025.4210
 09/20/2019   17:44:56      0.388    12.6296   3.919860    0.00000    0.00000      0.385    33.6488  1025.4207
 09/20/2019   17:44:58      0.389    12.6275   3.919642    0.00000    0.00000      0.386    33.6485  1025.4210
 09/20/2019   17:45:00      0.384    12.6258   3.919484    0.00000    0.00000      0.381    33.6485  1025.4213
 09/20/2019   17:45:02      0.387    12.6244   3.919290    0.00000    0.00000      0.384    33.6480  1025.4211
 09/20/2019   17:45:04      0.388    12.6229   3.919008    0.00000    0.00000      0.385    33.6466  1025.4203
 09/20/2019   17:45:06      0.393    12.6218   3.918769    0.00000    0.00000      0.390    33.6453  1025.4195
 09/20/2019   17:45:08      0.390    12.6196   3.918570    0.00000    0.00000      0.387    33.6453  1025.4200
 09/20/2019   17:45:10      0.370    12.6169   3.918426    0.00000    0.00000      0.367    33.6464  1025.4212
 09/20/2019   17:45:12      0.393    12.6152   3.918342    0.00000    0.00000      0.390    33.6471  1025.4223
 09/20/2019   17:45:14      0.407    12.6149   3.918244    0.00000    0.00000      0.404    33.6464  1025.4219
 09/20/2019   17:45:16      0.391    12.6162   3.918221    0.00000    0.00000      0.388    33.6450  1025.4204
 09/20/2019   17:45:18      0.362    12.6164   3.918156    0.00000    0.00000      0.359    33.6442  1025.4197
 09/20/2019   17:45:20      0.394    12.6123   3.917994    0.00000    0.00000      0.391    33.6464  1025.4223
 09/20/2019   17:45:22      0.390    12.6128   3.917955    0.00000    0.00000      0.387    33.6455  1025.4215
 09/20/2019   17:45:24      0.398    12.6118   3.917695    0.00000    0.00000      0.395    33.6439  1025.4205
 09/20/2019   17:45:26      0.389    12.6103   3.917634    0.00000    0.00000      0.386    33.6447  1025.4213
 09/20/2019   17:45:28      0.373    12.6094   3.917508    0.00000    0.00000      0.370    33.6443  1025.4211
 09/20/2019   17:45:30      0.404    12.6083   3.917491    0.00000    0.00000      0.400    33.6451  1025.4221
 09/20/2019   17:45:32      0.385    12.6085   3.917484    0.00000    0.00000      0.383    33.6449  1025.4218
 09/20/2019   17:45:34      0.383    12.6090   3.917470    0.00000    0.00000      0.380    33.6443  1025.4213
 09/20/2019   17:45:36      0.377    12.6082   3.917470    0.00000    0.00000      0.374    33.6450  1025.4219
 09/20/2019   17:45:38      0.389    12.6065   3.917499    0.00000    0.00000      0.386    33.6468  1025.4237
 09/20/2019   17:45:40      0.412    12.6051   3.917529    0.00000    0.00000      0.409    33.6484  1025.4253
 09/20/2019   17:45:42      0.373    12.6065   3.917545    0.00000    0.00000      0.370    33.6472  1025.4239
 09/20/2019   17:45:44      0.373    12.6058   3.917499    0.00000    0.00000      0.370    33.6474  1025.4242
 09/20/2019   17:45:46      0.398    12.6059   3.917462    0.00000    0.00000      0.395    33.6470  1025.4240
 09/20/2019   17:45:48      0.399    12.6077   3.917418    0.00000    0.00000      0.396    33.6449  1025.4220
 09/20/2019   17:45:50      0.376    12.6081   3.917331    0.00000    0.00000      0.373    33.6438  1025.4210
 09/20/2019   17:45:52      0.376    12.6077   3.917250    0.00000    0.00000      0.373    33.6434  1025.4208
 09/20/2019   17:45:54      0.404    12.6078   3.917173    0.00000    0.00000      0.401    33.6425  1025.4202
 09/20/2019   17:45:56      0.400    12.6084   3.917062    0.00000    0.00000      0.397    33.6409  1025.4188
 09/20/2019   17:45:58      0.369    12.6081   3.916957    0.00000    0.00000      0.366    33.6402  1025.4182
 09/20/2019   17:46:00      0.385    12.6065   3.916893    0.00000    0.00000      0.382    33.6410  1025.4192
 09/20/2019   17:46:02      0.402    12.6069   3.916928    0.00000    0.00000      0.398    33.6409  1025.4191
 09/20/2019   17:46:04      0.385    12.6087   3.917015    0.00000    0.00000      0.382    33.6402  1025.4182
 09/20/2019   17:46:06      0.377    12.6108   3.917138    0.00000    0.00000      0.374    33.6395  1025.4172
 09/20/2019   17:46:08      0.384    12.6141   3.917240    0.00000    0.00000      0.381    33.6375  1025.4150
 09/20/2019   17:46:10      0.388    12.6145   3.917385    0.00000    0.00000      0.385    33.6385  1025.4157
 09/20/2019   17:46:12      0.389    12.6166   3.917645    0.00000    0.00000      0.386    33.6391  1025.4158
 09/20/2019   17:46:14      0.387    12.6197   3.917882    0.00000    0.00000      0.384    33.6387  1025.4148
 09/20/2019   17:46:16      0.379    12.6274   3.918131    0.00000    0.00000      0.376    33.6341  1025.4098
 09/20/2019   17:46:18      0.403    12.6276   3.918281    0.00000    0.00000      0.400    33.6354  1025.4108
 09/20/2019   17:46:20      0.368    12.6311   3.918550    0.00000    0.00000      0.365    33.6349  1025.4096
 09/20/2019   17:46:22      0.403    12.6343   3.918848    0.00000    0.00000      0.400    33.6349  1025.4091
 09/20/2019   17:46:24      0.373    12.6326   3.919030    0.00000    0.00000      0.370    33.6381  1025.4118
 09/20/2019   17:46:26      0.379    12.6335   3.919302    0.00000    0.00000      0.376    33.6399  1025.4130
 09/20/2019   17:46:28      0.398    12.6358   3.919611    0.00000    0.00000      0.395    33.6408  1025.4134
 09/20/2019   17:46:30      0.382    12.6412   3.920002    0.00000    0.00000      0.379    33.6397  1025.4114
 09/20/2019   17:46:32      0.369    12.6452   3.920205    0.00000    0.00000      0.366    33.6381  1025.4093
 09/20/2019   17:46:34      0.416    12.6470   3.920282    0.00000    0.00000      0.413    33.6373  1025.4085
 09/20/2019   17:46:36      0.380    12.6490   3.920793    0.00000    0.00000      0.377    33.6403  1025.4103
 09/20/2019   17:46:38      0.366    12.6551   3.921305    0.00000    0.00000      0.363    33.6398  1025.4086
 09/20/2019   17:46:40      0.409    12.6640   3.921727    0.00000    0.00000      0.406    33.6359  1025.4041
 09/20/2019   17:46:42      0.394    12.6705   3.922169    0.00000    0.00000      0.391    33.6343  1025.4015
 09/20/2019   17:46:44      0.390    12.6745   3.922414    0.00000    0.00000      0.387    33.6330  1025.3997
 09/20/2019   17:46:46      0.388    12.6781   3.922785    0.00000    0.00000      0.385    33.6334  1025.3994
 09/20/2019   17:46:48      0.400    12.6814   3.923048    0.00000    0.00000      0.397    33.6330  1025.3985
 09/20/2019   17:46:50      0.380    12.6834   3.923293    0.00000    0.00000      0.377    33.6335  1025.3984
 09/20/2019   17:46:52      0.382    12.6855   3.923510    0.00000    0.00000      0.379    33.6336  1025.3981
 09/20/2019   17:46:54      0.404    12.6862   3.923658    0.00000    0.00000      0.401    33.6345  1025.3987
 09/20/2019   17:46:56      0.393    12.6929   3.924088    0.00000    0.00000      0.391    33.6326  1025.3959
 09/20/2019   17:46:58      0.386    12.6990   3.924350    0.00000    0.00000      0.383    33.6297  1025.3924
 09/20/2019   17:47:00      0.378    12.7006   3.924596    0.00000    0.00000      0.375    33.6306  1025.3928
 09/20/2019   17:47:02      0.400    12.7043   3.924839    0.00000    0.00000      0.397    33.6296  1025.3913
 09/20/2019   17:47:04      0.383    12.7083   3.925124    0.00000    0.00000      0.380    33.6288  1025.3898
 09/20/2019   17:47:06      0.407    12.7105   3.925475    0.00000    0.00000      0.404    33.6301  1025.3906
 09/20/2019   17:47:08      0.398    12.7089   3.925675    0.00000    0.00000      0.395    33.6335  1025.3934
 09/20/2019   17:47:10      0.362    12.7116   3.926021    0.00000    0.00000      0.359    33.6344  1025.3935
 09/20/2019   17:47:12      0.400    12.7109   3.926413    0.00000    0.00000      0.397    33.6387  1025.3971
 09/20/2019   17:47:14      0.382    12.7136   3.926869    0.00000    0.00000      0.379    33.6407  1025.3980
 09/20/2019   17:47:16      0.405    12.7153   3.927248    0.00000    0.00000      0.402    33.6428  1025.3994
 09/20/2019   17:47:18      0.376    12.7204   3.927350    0.00000    0.00000      0.373    33.6392  1025.3956
 09/20/2019   17:47:20      0.404    12.7226   3.927565    0.00000    0.00000      0.401    33.6393  1025.3953
 09/20/2019   17:47:22      0.382    12.7227   3.927473    0.00000    0.00000      0.379    33.6384  1025.3944
 09/20/2019   17:47:24      0.399    12.7216   3.927418    0.00000    0.00000      0.396    33.6388  1025.3951
 09/20/2019   17:47:26      0.365    12.7234   3.927363    0.00000    0.00000      0.362    33.6367  1025.3930
 09/20/2019   17:47:28      0.405    12.7244   3.927415    0.00000    0.00000      0.402    33.6363  1025.3926
 09/20/2019   17:47:30      0.399    12.7266   3.927479    0.00000    0.00000      0.396    33.6350  1025.3911
 09/20/2019   17:47:32      0.385    12.7255   3.927622    0.00000    0.00000      0.382    33.6372  1025.3930
 09/20/2019   17:47:34      0.389    12.7307   3.927919    0.00000    0.00000      0.386    33.6355  1025.3907
 09/20/2019   17:47:36      0.385    12.7374   3.928074    0.00000    0.00000      0.382    33.6310  1025.3859
 09/20/2019   17:47:38      0.394    12.7377   3.928340    0.00000    0.00000      0.391    33.6332  1025.3876
 09/20/2019   17:47:40      0.397    12.7371   3.928607    0.00000    0.00000      0.394    33.6363  1025.3901
 09/20/2019   17:47:42      0.387    12.7483   3.929216    0.00000    0.00000      0.384    33.6321  1025.3846
 09/20/2019   17:47:44      0.396    12.7560   3.929638    0.00000    0.00000      0.393    33.6293  1025.3810
 09/20/2019   17:47:46      0.370    12.7592   3.929895    0.00000    0.00000      0.367    33.6289  1025.3799
 09/20/2019   17:47:48      0.400    12.7572   3.930258    0.00000    0.00000      0.397    33.6342  1025.3845
 09/20/2019   17:47:50      0.401    12.7651   3.930629    0.00000    0.00000      0.398    33.6306  1025.3802
 09/20/2019   17:47:52      0.399    12.7677   3.930992    0.00000    0.00000      0.396    33.6318  1025.3806
 09/20/2019   17:47:54      0.380    12.7697   3.931400    0.00000    0.00000      0.377    33.6339  1025.3818
 09/20/2019   17:47:56      0.395    12.7744   3.931835    0.00000    0.00000      0.392    33.6339  1025.3809
 09/20/2019   17:47:58      0.373    12.7764   3.932125    0.00000    0.00000      0.370    33.6349  1025.3812
 09/20/2019   17:48:00      0.404    12.7725   3.932379    0.00000    0.00000      0.401    33.6408  1025.3866
 09/20/2019   17:48:02      0.390    12.7723   3.932696    0.00000    0.00000      0.387    33.6439  1025.3891
 09/20/2019   17:48:04      0.392    12.7739   3.932886    0.00000    0.00000      0.389    33.6443  1025.3891
 09/20/2019   17:48:06      0.376    12.7803   3.933205    0.00000    0.00000      0.373    33.6416  1025.3857
 09/20/2019   17:48:08      0.402    12.7829   3.933353    0.00000    0.00000      0.399    33.6408  1025.3846
 09/20/2019   17:48:10      0.380    12.7843   3.933467    0.00000    0.00000      0.377    33.6406  1025.3841
 09/20/2019   17:48:12      0.401    12.7872   3.933460    0.00000    0.00000      0.398    33.6379  1025.3816
 09/20/2019   17:48:14      0.416    12.7862   3.933465    0.00000    0.00000      0.413    33.6389  1025.3826
 09/20/2019   17:48:16      0.359    12.7822   3.933419    0.00000    0.00000      0.356    33.6420  1025.3855
 09/20/2019   17:48:18      0.388    12.7827   3.933478    0.00000    0.00000      0.384    33.6422  1025.3857
 09/20/2019   17:48:20      0.388    12.7845   3.933537    0.00000    0.00000      0.385    33.6411  1025.3845
 09/20/2019   17:48:22      0.400    12.7854   3.933553    0.00000    0.00000      0.397    33.6405  1025.3839
 09/20/2019   17:48:24      0.416    12.7880   3.933624    0.00000    0.00000      0.413    33.6388  1025.3821
 09/20/2019   17:48:26      0.357    12.7883   3.933634    0.00000    0.00000      0.354    33.6386  1025.3817
 09/20/2019   17:48:28      0.383    12.7894   3.933736    0.00000    0.00000      0.380    33.6386  1025.3816
 09/20/2019   17:48:30      0.419    12.7891   3.933812    0.00000    0.00000      0.416    33.6396  1025.3826
 09/20/2019   17:48:32      0.384    12.7902   3.933991    0.00000    0.00000      0.381    33.6403  1025.3827
 09/20/2019   17:48:34      0.390    12.7920   3.934214    0.00000    0.00000      0.387    33.6408  1025.3828
 09/20/2019   17:48:36      0.385    12.7934   3.934361    0.00000    0.00000      0.382    33.6410  1025.3827
 09/20/2019   17:48:38      0.395    12.7939   3.934524    0.00000    0.00000      0.392    33.6421  1025.3835
 09/20/2019   17:48:40      0.389    12.7942   3.934603    0.00000    0.00000      0.386    33.6426  1025.3838
 09/20/2019   17:48:42      0.397    12.7947   3.934700    0.00000    0.00000      0.394    33.6431  1025.3840
 09/20/2019   17:48:44      0.393    12.7949   3.934744    0.00000    0.00000      0.390    33.6433  1025.3841
 09/20/2019   17:48:46      0.387    12.7946   3.934798    0.00000    0.00000      0.384    33.6441  1025.3848
 09/20/2019   17:48:48      0.392    12.7931   3.934803    0.00000    0.00000      0.389    33.6455  1025.3863
 09/20/2019   17:48:50      0.381    12.7920   3.934752    0.00000    0.00000      0.378    33.6460  1025.3868
 09/20/2019   17:48:52      0.406    12.7911   3.934784    0.00000    0.00000      0.403    33.6471  1025.3879
 09/20/2019   17:48:54      0.385    12.7906   3.934744    0.00000    0.00000      0.382    33.6472  1025.3880
 09/20/2019   17:48:56      0.388    12.7884   3.934675    0.00000    0.00000      0.385    33.6485  1025.3895
 09/20/2019   17:48:58      0.382    12.7866   3.934573    0.00000    0.00000      0.379    33.6491  1025.3903
 09/20/2019   17:49:00      0.393    12.7848   3.934510    0.00000    0.00000      0.390    33.6501  1025.3914
 09/20/2019   17:49:02      0.391    12.7826   3.934382    0.00000    0.00000      0.388    33.6508  1025.3924
 09/20/2019   17:49:04      0.367    12.7809   3.934241    0.00000    0.00000      0.364    33.6510  1025.3928
 09/20/2019   17:49:06      0.414    12.7802   3.934032    0.00000    0.00000      0.411    33.6496  1025.3920
 09/20/2019   17:49:08      0.385    12.7792   3.933824    0.00000    0.00000      0.382    33.6486  1025.3913
 09/20/2019   17:49:10      0.382    12.7763   3.933588    0.00000    0.00000      0.379    33.6489  1025.3921
 09/20/2019   17:49:12      0.382    12.7701   3.933230    0.00000    0.00000      0.379    33.6510  1025.3949
 09/20/2019   17:49:14      0.411    12.7617   3.932847    0.00000    0.00000      0.408    33.6548  1025.3997
 09/20/2019   17:49:16      0.392    12.7617   3.932651    0.00000    0.00000      0.389    33.6530  1025.3982
 09/20/2019   17:49:18      0.394    12.7553   3.932376    0.00000    0.00000      0.391    33.6560  1025.4018
 09/20/2019   17:49:20      0.364    12.7523   3.932185    0.00000    0.00000      0.361    33.6569  1025.4030
 09/20/2019   17:49:22      0.402    12.7504   3.931839    0.00000    0.00000      0.399    33.6553  1025.4023
 09/20/2019   17:49:24      0.397    12.7445   3.931550    0.00000    0.00000      0.394    33.6578  1025.4054
 09/20/2019   17:49:26      0.396    12.7390   3.930921    0.00000    0.00000      0.393    33.6567  1025.4056
 09/20/2019   17:49:28      0.378    12.7334   3.930455    0.00000    0.00000      0.375    33.6573  1025.4070
 09/20/2019   17:49:30      0.385    12.7308   3.930176    0.00000    0.00000      0.382    33.6569  1025.4073
 09/20/2019   17:49:32      0.396    12.7300   3.929826    0.00000    0.00000      0.393    33.6543  1025.4054
 09/20/2019   17:49:34      0.416    12.7317   3.929256    0.00000    0.00000      0.413    33.6473  1025.3997
 09/20/2019   17:49:36      0.367    12.7296   3.929116    0.00000    0.00000      0.364    33.6479  1025.4004
 09/20/2019   17:49:38      0.378    12.7286   3.928795    0.00000    0.00000      0.375    33.6457  1025.3990
 09/20/2019   17:49:40      0.397    12.7280   3.928706    0.00000    0.00000      0.394    33.6454  1025.3989
 09/20/2019   17:49:42      0.400    12.7295   3.928724    0.00000    0.00000      0.397    33.6442  1025.3978
 09/20/2019   17:49:44      0.385    12.7325   3.928795    0.00000    0.00000      0.382    33.6423  1025.3956
 09/20/2019   17:49:46      0.386    12.7347   3.928923    0.00000    0.00000      0.383    33.6415  1025.3946
 09/20/2019   17:49:48      0.385    12.7380   3.929200    0.00000    0.00000      0.382    33.6412  1025.3937
 09/20/2019   17:49:50      0.392    12.7410   3.929369    0.00000    0.00000      0.389    33.6401  1025.3923
 09/20/2019   17:49:52      0.397    12.7428   3.929543    0.00000    0.00000      0.394    33.6402  1025.3920
 09/20/2019   17:49:54      0.374    12.7458   3.929728    0.00000    0.00000      0.370    33.6393  1025.3906
 09/20/2019   17:49:56      0.388    12.7507   3.930029    0.00000    0.00000      0.385    33.6378  1025.3886
 09/20/2019   17:49:58      0.394    12.7531   3.930346    0.00000    0.00000      0.391    33.6386  1025.3888
