year,month,day,39N,38N
1990,6,19,1.702,0.961
1990,6,20,1.485,0.494
1990,6,21,0.353,0.208
1990,6,22,0.126,0.109
1990,6,23,0.808,0.422
1990,6,24,1.397,0.662
1990,6,25,1.102,0.207
1990,6,26,1.303,0.445
1990,6,27,0.366,-0.061
1990,6,28,0.888,0.472
1990,6,29,0.942,0.134
1990,6,30,0.539,-0.042
1990,7,1,1.33,0.564
1990,7,2,1.761,0.525
1990,7,3,0.594,0.066
1990,7,4,-0.552,-0.58
1990,7,5,-0.519,-0.229
1990,7,6,0.509,0.371
1990,7,7,1.839,0.61
1990,7,8,1.36,0.354
1990,7,9,1.223,0.353
1990,7,10,0.764,0.335
1990,7,11,0.139,0.093
1990,7,12,0.88,0.347
1990,7,13,1.442,0.624
1990,7,14,1.797,0.691
1990,7,15,0.717,0.094
1990,7,16,0.513,0.151
1990,7,17,-0.345,-0.305
1990,7,18,0.17,-0.001
1990,7,19,0.609,0.387
1990,7,20,0.605,0.266
1990,7,21,1.362,0.808
1990,7,22,1.529,0.705
1990,7,23,2.074,1.467
1990,7,24,2.169,1.029
1990,7,25,0.732,0.398
1990,7,26,0.003,-0.063
1990,7,27,0.02,0.007
1990,7,28,0.073,-0.118
1990,7,29,0.648,0.01
1990,7,30,1.017,0.258
1990,7,31,2.074,0.779
1990,8,1,1.288,0.211
1990,8,2,0.059,-0.139
1990,8,3,-0.057,-0.19
1990,8,4,0.332,0.306
1990,8,5,1.273,1.184
1990,8,6,2.089,1.243
1990,8,7,0.58,0.21
1990,8,8,0.338,-0.037
1990,8,9,1.218,0.42
1990,8,10,0.83,0.264
1990,8,11,0.579,0.183
1990,8,12,1.381,0.897
1990,8,13,1.999,1.353
1990,8,14,1.48,0.301
1990,8,15,0.215,0.107
1990,8,16,0.195,0.341
1990,8,17,0.161,0.216
1990,8,18,-0.097,-0.014
1990,8,19,0.715,0.613
1990,8,20,0.458,0.109
1990,8,21,0.701,0.374
1990,8,22,0.919,0.613
1990,8,23,2.236,0.968
1990,8,24,1.896,0.916
1990,8,25,0.193,0.062
1990,8,26,-1.975,-1.128
1990,8,27,-1.497,-1.155
1990,8,28,-0.042,-0.346
1990,8,29,0.507,0.175
1990,8,30,0.219,0.222
1990,8,31,1.305,0.927
1990,9,1,1.864,1.067
1990,9,2,1.244,0.365
1990,9,3,0.654,-0.165
1990,9,4,0.083,-0.408
1990,9,5,-0.047,-0.385
1990,9,6,0.37,0.245
1990,9,7,0.537,0.315
1990,9,8,1.471,1.114
1990,9,9,1.303,0.585
1990,9,10,0.334,-0.258
1990,9,11,0.826,0.478
1990,9,12,1.663,0.988
1990,9,13,1.162,0.468
1990,9,14,0.236,-0.047
1990,9,15,0.294,-0.032
1990,9,16,1.524,0.959
1990,9,17,1.871,0.834
1990,9,18,2.104,1.143
1990,9,19,2.431,1.116
1990,9,20,0.73,0.006
1990,9,21,-0.085,-0.311
1990,9,22,-0.137,-0.181
1990,9,23,0.676,0.126
1990,9,24,1.039,0.433
1990,9,25,0.561,0.081
1990,9,26,0.951,0.32
1990,9,27,1.645,0.968
1990,9,28,2.327,1.387
1990,9,29,1.597,0.73
1990,9,30,-0.368,-0.412
1990,10,1,1.276,0.561
1990,10,2,4.981,3.23
1990,10,3,3.228,2.348
1990,10,4,0.583,0.269
1990,10,5,0.999,0.153
1990,10,6,5.369,2.88
1990,10,7,2.778,1.541
1990,10,8,0.091,0.103
1990,10,9,-0.647,0.06
1990,10,10,0.718,0.575
1990,10,11,1.3,0.908
1990,10,12,1.975,1.379
1990,10,13,3.181,2.284
1990,10,14,2.819,1.821
1990,10,15,0.877,0.482
1990,10,16,1.907,0.924
1990,10,17,0.563,-0.094
1990,10,18,-0.774,-0.694
1990,10,19,1.528,1.108
1990,10,20,1.314,0.802
1990,10,21,-0.384,-0.451
1990,10,22,-0.49,-0.389
1990,10,23,0.654,0.23
1990,10,24,1.217,0.857
1990,10,25,0.347,0.448
1990,10,26,0.23,0.314
1990,10,27,-0.197,-0.309
1990,10,28,-0.334,-0.159
1990,10,29,0.331,0.097
1990,10,30,-0.931,-0.742
1990,10,31,0.682,0.157
1990,11,1,2.752,2.178
1990,11,2,2.258,1.4
1990,11,3,1.702,0.876
1990,11,4,0.998,0.912
1990,11,5,3.795,2.828
1990,11,6,2.044,1.11
1990,11,7,0.064,-0.676
1990,11,8,0.933,0.245
1990,11,9,1.154,0.464
1990,11,10,0.436,0.197
1990,11,11,-0.077,-0.273
1990,11,12,0.107,0.011
1990,11,13,0.712,0.422
1990,11,14,2.186,1.568
1990,11,15,1.522,1.05
1990,11,16,0.363,0.056
1990,11,17,0.149,0.09
1990,11,18,0.097,-0.329
1990,11,19,1.338,0.4
1990,11,20,1.894,1.483
1990,11,21,0.929,-0.071
1990,11,22,0.536,0.048
1990,11,23,0.438,0.43
1990,11,24,0.809,0.588
1990,11,25,1.534,0.733
1990,11,26,3.281,2.729
1990,11,27,1.059,0.686
1990,11,28,0.422,-0.398
1990,11,29,-0.156,-0.051
1990,11,30,2.908,1.687
1990,12,1,3.182,2.302
1990,12,2,1.502,0.898
1990,12,3,-0.069,-0.332
1990,12,4,-0.266,-0.836
1990,12,5,0.957,0.316
1990,12,6,0.694,0.253
1990,12,7,-0.199,-0.328
1990,12,8,-0.003,0.009
1990,12,9,-0.311,0.056
1990,12,10,0.396,0.264
1990,12,11,2.383,1.436
1990,12,12,1.313,1.073
1990,12,13,1.615,1.177
1990,12,14,-0.554,-0.382
1990,12,15,0.783,0.513
1990,12,16,2.158,1.11
1990,12,17,2.587,1.278
1990,12,18,1.685,0.922
1990,12,19,4.86,2.961
1990,12,20,3.526,2.025
1990,12,21,2.397,1
1990,12,22,-0.324,-0.546
1990,12,23,-1.27,-1.095
1990,12,24,-0.779,-0.635
1990,12,25,0.481,-0.296
1990,12,26,1.031,0.247
1990,12,27,1.091,0.352
1990,12,28,3.228,2.54
1990,12,29,2.57,1.431
1990,12,30,-0.125,-0.26
1990,12,31,-0.392,-0.09
1991,1,1,-0.431,-0.016
1991,1,2,-0.74,-0.048
1991,1,3,-0.644,-0.123
1991,1,4,-0.402,-0.048
1991,1,5,-0.511,-0.264
1991,1,6,-1.191,-0.427
1991,1,7,0.146,-0.25
1991,1,8,0.135,-0.279
1991,1,9,0.14,-0.395
1991,1,10,0.253,-0.192
1991,1,11,-0.383,-0.459
1991,1,12,0.021,-0.418
1991,1,13,0.773,0.397
1991,1,14,1.967,0.686
1991,1,15,1.838,0.755
1991,1,16,1.537,0.215
1991,1,17,0.587,-0.671
1991,1,18,0.414,-0.076
1991,1,19,1.75,0.425
1991,1,20,0.549,0.182
1991,1,21,0.144,-0.257
1991,1,22,0.572,0.318
1991,1,23,1.407,0.147
1991,1,24,1.509,0.536
1991,1,25,-0.233,0.007
1991,1,26,-0.34,0.01
1991,1,27,0.338,0.422
1991,1,28,2.055,1.375
1991,1,29,0.369,0.739
1991,1,30,-1.09,-0.138
1991,1,31,-1.551,-0.496
1991,2,1,-2.034,-0.543
1991,2,2,-2.019,-0.642
1991,2,3,-0.088,0.323
1991,2,4,-0.843,-0.378
1991,2,5,0.942,0.612
1991,2,6,0.914,0.337
1991,2,7,0.609,-0.076
1991,2,8,-0.157,0.045
1991,2,9,0.501,-0.237
1991,2,10,-0.247,-0.154
1991,2,11,0.45,0.276
1991,2,12,0.986,0.597
1991,2,13,0.77,0.492
1991,2,14,0.764,0.212
1991,2,15,1.193,0.842
1991,2,16,2.466,1.966
1991,2,17,1.637,1.136
1991,2,18,2.053,1.49
1991,2,19,1.443,0.497
1991,2,20,0.191,-0.083
1991,2,21,0.121,-0.341
1991,2,22,0.275,-0.05
1991,2,23,1.275,0.395
1991,2,24,0.245,-0.191
1991,2,25,-0.085,-0.37
1991,2,26,0.044,-0.21
1991,2,27,-1.008,-1.091
1991,2,28,-0.325,-0.381
1991,3,1,-0.049,0.029
1991,3,2,-0.942,-1.178
1991,3,3,-1.948,-2.158
1991,3,4,-0.793,-1.059
1991,3,5,1.271,0.857
1991,3,6,1.734,1.8
1991,3,7,2.18,1.322
1991,3,8,0.855,0.206
1991,3,9,0.333,0.294
1991,3,10,0.857,0.543
1991,3,11,1.332,1.213
1991,3,12,-0.31,-0.431
1991,3,13,1.717,0.971
1991,3,14,3.336,2.497
1991,3,15,5.107,3.476
1991,3,16,-1.983,-2.287
1991,3,17,-1.553,-1.927
1991,3,18,-0.566,-0.442
1991,3,19,0.264,0.027
1991,3,20,1.359,1.015
1991,3,21,3.752,2.348
1991,3,22,0.301,0.006
1991,3,23,-0.381,-1.238
1991,3,24,-0.691,-0.533
1991,3,25,0.819,0.39
1991,3,26,0.672,0.744
1991,3,27,2.315,1.406
1991,3,28,2.095,0.97
1991,3,29,1.706,0.745
1991,3,30,0.255,-0.238
1991,3,31,-0.332,-0.59
1991,4,1,-0.132,0.105
1991,4,2,0.818,0.852
1991,4,3,1.081,0.857
1991,4,4,0.385,0.191
1991,4,5,-0.329,-0.195
1991,4,6,0.464,0.551
1991,4,7,2.692,2.525
1991,4,8,2.221,1.579
1991,4,9,1.344,1.238
1991,4,10,4.352,3.263
1991,4,11,4.179,2.828
1991,4,12,2.052,0.774
1991,4,13,1.927,0.895
1991,4,14,2.982,1.576
1991,4,15,1.595,0.829
1991,4,16,0.78,0.682
1991,4,17,0.956,0.516
1991,4,18,0.423,0.179
1991,4,19,-0.674,-0.459
1991,4,20,-0.583,-0.477
1991,4,21,0.285,0.316
1991,4,22,0.645,0.539
1991,4,23,0.031,0.284
1991,4,24,0.216,0.3
1991,4,25,0.575,0.425
1991,4,26,1.108,1.098
1991,4,27,2.444,1.595
1991,4,28,1.851,0.759
1991,4,29,1.153,0.613
1991,4,30,1.305,0.699
1991,5,1,0.99,0.176
1991,5,2,0.842,0.209
1991,5,3,0.757,0.257
1991,5,4,0.371,0.161
1991,5,5,0.611,0.393
1991,5,6,0.847,0.872
1991,5,7,0.432,0.19
1991,5,8,0.72,0.493
1991,5,9,3.325,2.329
1991,5,10,4.476,2.264
1991,5,11,1.516,0.429
1991,5,12,-0.179,-0.237
1991,5,13,0.592,0.246
1991,5,14,2.468,1.54
1991,5,15,2.016,1.194
1991,5,16,1.451,0.426
1991,5,17,3.852,2.41
1991,5,18,3.914,2.373
1991,5,19,1.617,0.535
1991,5,20,1.635,0.68
1991,5,21,1.748,0.679
1991,5,22,1.735,0.374
1991,5,23,2.075,1.081
1991,5,24,2.409,1.448
1991,5,25,3.715,2.749
1991,5,26,4.148,2.622
1991,5,27,3.63,1.792
1991,5,28,2.212,1.213
1991,5,29,1.169,0.405
1991,5,30,1.497,0.521
1991,5,31,2.66,1.643
1991,6,1,1.8,0.242
1991,6,2,1.222,-0.03
1991,6,3,4.091,1.446
1991,6,4,3.666,1.135
1991,6,5,1.639,0.583
1991,6,6,1.205,0.311
1991,6,7,1.05,0.585
1991,6,8,1.59,1.189
1991,6,9,1.349,1.051
1991,6,10,1.827,1.244
1991,6,11,3.473,1.816
1991,6,12,3.432,1.575
1991,6,13,4.622,3.369
1991,6,14,1.031,0.882
1991,6,15,0.516,0.621
1991,6,16,1.638,1.178
1991,6,17,1.7,1.148
1991,6,18,2.118,0.635
1991,6,19,0.697,0.253
1991,6,20,1.27,0.474
1991,6,21,0.562,-0.073
1991,6,22,0.189,0.05
1991,6,23,0.135,-0.227
1991,6,24,0.53,0.074
1991,6,25,0.706,0.463
1991,6,26,0.202,-0.077
1991,6,27,-0.436,-0.788
1991,6,28,-0.333,-0.515
1991,6,29,-0.193,-0.176
1991,6,30,0.976,1.032
1991,7,1,1.594,1.363
1991,7,2,0.854,0.641
1991,7,3,1,0.335
1991,7,4,1.139,0.673
1991,7,5,1.281,0.623
1991,7,6,0.847,0.363
1991,7,7,0.333,0.263
1991,7,8,1.269,0.742
1991,7,9,1.826,1.067
1991,7,10,1.766,1.45
1991,7,11,1.094,1.009
1991,7,12,0.41,0.619
1991,7,13,0.961,0.908
1991,7,14,2.04,1.415
1991,7,15,0.11,0.233
1991,7,16,0.042,0.288
1991,7,17,1.161,0.921
1991,7,18,1.861,1.119
1991,7,19,1.666,1.018
1991,7,20,0.347,0.496
1991,7,21,0.037,0.211
1991,7,22,-0.014,0.148
1991,7,23,0.535,0.595
1991,7,24,1.145,1.148
1991,7,25,3.394,2.396
1991,7,26,1.634,0.758
1991,7,27,0.428,0.048
1991,7,28,0.296,0.011
1991,7,29,0.384,0.285
1991,7,30,0.382,0.232
1991,7,31,0.542,0.312
1991,8,1,1.769,0.954
1991,8,2,2.065,1.051
1991,8,3,1.416,0.611
1991,8,4,1.009,0.248
1991,8,5,0.523,0.349
1991,8,6,0.089,-0.099
1991,8,7,-0.139,-0.058
1991,8,8,-0.162,-0.017
1991,8,9,1.98,0.792
1991,8,10,3.628,1.844
1991,8,11,0.472,-0.259
1991,8,12,0.085,-0.228
1991,8,13,0.405,-0.062
1991,8,14,1.045,0.379
1991,8,15,0.76,0.447
1991,8,16,0.741,0.607
1991,8,17,0.502,0.087
1991,8,18,0.362,0.055
1991,8,19,0.721,0.257
1991,8,20,0.619,0.137
1991,8,21,0.513,0.562
1991,8,22,1.044,0.79
1991,8,23,1.257,0.395
1991,8,24,1.99,0.867
1991,8,25,2.753,1.239
1991,8,26,1.967,0.85
1991,8,27,0.4,0.284
1991,8,28,-0.123,-0.045
1991,8,29,-0.132,0.094
1991,8,30,-0.373,-0.294
1991,8,31,0.559,0.146
1991,9,1,1.94,1.173
1991,9,2,1.419,0.751
1991,9,3,0.068,-0.131
1991,9,4,0.321,0.163
1991,9,5,1.16,0.589
1991,9,6,0.934,0.305
1991,9,7,0.512,0.132
1991,9,8,1.817,0.942
1991,9,9,2.055,0.914
1991,9,10,0.198,0.075
1991,9,11,1.227,0.693
1991,9,12,1.156,0.781
1991,9,13,0.024,0.012
1991,9,14,0.546,0.274
1991,9,15,0.497,0.319
1991,9,16,0.74,0.522
1991,9,17,0.933,0.724
1991,9,18,0.067,-0.054
1991,9,19,0.682,0.208
1991,9,20,1.961,0.687
1991,9,21,1.148,0.419
1991,9,22,-0.309,-0.442
1991,9,23,-0.123,-0.328
1991,9,24,0.12,-0.093
1991,9,25,0.574,0.341
1991,9,26,0.117,-0.145
1991,9,27,0.455,0.2
1991,9,28,1.689,1.011
1991,9,29,0.364,-0.082
1991,9,30,0.367,0.051
1991,10,1,-0.307,-0.369
1991,10,2,0.047,-0.121
1991,10,3,1.369,0.695
1991,10,4,0.645,0.383
1991,10,5,-0.209,-0.33
1991,10,6,0.211,0.264
1991,10,7,0.415,0.307
1991,10,8,0.364,0.248
1991,10,9,0.202,0.078
1991,10,10,0.233,0.146
1991,10,11,1.765,1.312
1991,10,12,1.064,0.681
1991,10,13,0.383,0.203
1991,10,14,-0.587,-0.382
1991,10,15,-0.134,-0.048
1991,10,16,0.354,0.19
1991,10,17,0.289,-0.121
1991,10,18,0.361,-0.005
1991,10,19,1.623,0.772
1991,10,20,2.173,0.904
1991,10,21,2.211,0.995
1991,10,22,1.695,0.913
1991,10,23,1.438,1.358
1991,10,24,0.368,0.306
1991,10,25,-0.594,-0.745
1991,10,26,1.531,0.782
1991,10,27,2.912,2.841
1991,10,28,2.706,1.884
1991,10,29,2.108,0.872
1991,10,30,-0.303,-0.568
1991,10,31,-1.208,-1.632
1991,11,1,-0.801,-1.015
1991,11,2,0.001,-0.197
1991,11,3,-0.113,-0.061
1991,11,4,0.174,0.338
1991,11,5,0.903,0.638
1991,11,6,1.887,1.139
1991,11,7,1.548,0.614
1991,11,8,1.076,0.499
1991,11,9,0.979,0.956
1991,11,10,0.863,0.964
1991,11,11,0.612,0.594
1991,11,12,0.022,0.415
1991,11,13,1.741,1.941
1991,11,14,2.917,3.545
1991,11,15,1.112,0.612
1991,11,16,-1.826,-1.264
1991,11,17,-1.06,-1.155
1991,11,18,-0.023,-0.006
1991,11,19,-0.65,-0.213
1991,11,20,-0.727,-0.356
1991,11,21,1.231,1.235
1991,11,22,1.61,0.549
1991,11,23,0.775,0.304
1991,11,24,1.371,1.036
1991,11,25,1.131,0.785
1991,11,26,0.465,0.331
1991,11,27,1.914,1.846
1991,11,28,3.205,1.91
1991,11,29,6.818,5.187
1991,11,30,2.464,1.19
1991,12,1,3.406,0.835
1991,12,2,0.952,0.206
1991,12,3,0.404,-0.367
1991,12,4,-0.001,-0.076
1991,12,5,0.18,0.233
1991,12,6,0.268,0.008
1991,12,7,1.566,1.274
1991,12,8,2.619,1.401
1991,12,9,-0.071,-0.271
1991,12,10,1.281,0.935
1991,12,11,1.549,1.17
1991,12,12,0.888,1.19
1991,12,13,-0.242,-0.08
1991,12,14,-0.3,-0.126
1991,12,15,-0.163,-0.353
1991,12,16,-0.437,-0.56
1991,12,17,-1.605,-1.082
1991,12,18,-0.669,-0.343
1991,12,19,2.066,1.663
1991,12,20,0.803,0.097
1991,12,21,0.216,-0.638
1991,12,22,-0.933,-0.84
1991,12,23,-0.367,-0.785
1991,12,24,-0.621,-0.063
1991,12,25,-0.235,-0.198
1991,12,26,-2.809,-1.455
1991,12,27,-3.755,-2.571
1991,12,28,-0.909,-0.939
1991,12,29,-0.436,-0.69
1991,12,30,-0.16,-0.199
1991,12,31,-1.013,-0.705
1992,1,1,-0.188,-0.709
1992,1,2,0.053,-0.277
1992,1,3,-0.556,-0.772
1992,1,4,-2.452,-1.678
1992,1,5,-0.933,-0.267
1992,1,6,2.825,1.523
1992,1,7,2.289,1.333
1992,1,8,0.826,-0.335
1992,1,9,-0.409,-0.478
1992,1,10,-0.055,-0.123
1992,1,11,2.617,2.07
1992,1,12,1.826,0.725
1992,1,13,0.781,0.133
1992,1,14,0.675,0.141
1992,1,15,0.096,-0.264
1992,1,16,-0.782,-0.624
1992,1,17,-0.005,0.026
1992,1,18,0.157,-0.164
1992,1,19,-0.472,-0.386
1992,1,20,-0.322,-0.414
1992,1,21,0.029,-0.155
1992,1,22,0.03,-0.177
1992,1,23,-0.256,-0.348
1992,1,24,-1.076,-0.654
1992,1,25,-0.185,-0.369
1992,1,26,0.172,0.006
1992,1,27,-0.45,-0.239
1992,1,28,0.313,-0.241
1992,1,29,0.196,-0.238
1992,1,30,-0.596,-0.9
1992,1,31,-2.163,-1.195
1992,2,1,0.134,0.085
1992,2,2,0.242,0.42
1992,2,3,0.809,0.524
1992,2,4,0.045,-0.204
1992,2,5,0.055,-0.105
1992,2,6,0.087,-0.619
1992,2,7,-0.138,-0.294
1992,2,8,-0.639,-0.265
1992,2,9,-2.477,-3.358
1992,2,10,-1.317,-1.999
1992,2,11,-1.963,-1.822
1992,2,12,-1.123,-1.004
1992,2,13,-0.302,0.188
1992,2,14,-1.372,-1.243
1992,2,15,-0.872,0.009
1992,2,16,0.076,0.548
1992,2,17,-0.083,-0.378
1992,2,18,-1.233,-0.995
1992,2,19,-0.979,-0.882
1992,2,20,0.44,0.408
1992,2,21,-0.223,0.021
1992,2,22,0.886,0.645
1992,2,23,1.466,0.904
1992,2,24,0.608,-0.108
1992,2,25,-0.304,-0.143
1992,2,26,-0.179,0.103
1992,2,27,-0.269,0.1
1992,2,28,-0.237,-0.083
1992,2,29,-0.537,-0.399
1992,3,1,-1.085,-0.955
1992,3,2,-0.014,-0.05
1992,3,3,0.23,0.257
1992,3,4,-1.053,-0.629
1992,3,5,-0.774,-0.611
1992,3,6,-0.068,0.258
1992,3,7,1.552,0.835
1992,3,8,1.955,1.288
1992,3,9,1.281,0.871
1992,3,10,0.268,0.123
1992,3,11,0.766,0.36
1992,3,12,0.482,0.278
1992,3,13,-1.592,-1.16
1992,3,14,-2.225,-1.08
1992,3,15,-1.087,-0.773
1992,3,16,1.112,0.809
1992,3,17,0.942,0.762
1992,3,18,0.133,-0.215
1992,3,19,-0.507,-0.558
1992,3,20,-0.162,-0.287
1992,3,21,-0.094,0.046
1992,3,22,-0.474,-0.436
1992,3,23,-0.306,-0.255
1992,3,24,-0.459,-0.162
1992,3,25,-0.185,-0.232
1992,3,26,0.625,0.733
1992,3,27,2.591,2.065
1992,3,28,0.651,0.64
1992,3,29,-0.74,-0.554
1992,3,30,1.255,1.186
1992,3,31,2.731,1.418
1992,4,1,1.123,0.277
1992,4,2,0.642,0.472
1992,4,3,1.758,1.478
1992,4,4,2.205,2.118
1992,4,5,2.213,1.945
1992,4,6,1.78,0.921
1992,4,7,0.663,0.233
1992,4,8,0.156,0.244
1992,4,9,-0.39,-0.02
1992,4,10,-0.519,-0.217
1992,4,11,-1.685,-1.147
1992,4,12,-0.909,-0.714
1992,4,13,-0.349,-0.235
1992,4,14,0.509,0.289
1992,4,15,0.177,0.037
1992,4,16,-0.126,-0.071
1992,4,17,1.084,0.91
1992,4,18,2.785,2.546
1992,4,19,1,0.801
1992,4,20,2.173,1.452
1992,4,21,2.995,2.741
1992,4,22,2.482,2.114
1992,4,23,0.599,0.146
1992,4,24,0.148,0.119
1992,4,25,-0.604,-0.343
1992,4,26,-0.267,-0.293
1992,4,27,0.37,0.268
1992,4,28,0.069,0.215
1992,4,29,0.044,0.04
1992,4,30,2.429,1.977
1992,5,1,3.281,2.586
1992,5,2,2.055,1.189
1992,5,3,0.335,0.242
1992,5,4,1.127,0.773
1992,5,5,1.161,0.704
1992,5,6,0.2,0.069
1992,5,7,0.496,0.191
1992,5,8,2.502,1.378
1992,5,9,3.52,2.76
1992,5,10,2.492,1.181
1992,5,11,2.308,1.293
1992,5,12,0.307,0.177
1992,5,13,0.011,0.087
1992,5,14,0.809,0.489
1992,5,15,0.03,-0.082
1992,5,16,0.309,0.208
1992,5,17,0.124,0.173
1992,5,18,-0.377,-0.149
1992,5,19,0.613,0.563
1992,5,20,2.088,1.72
1992,5,21,1.724,1.841
1992,5,22,0.737,0.314
1992,5,23,0.162,0.193
1992,5,24,0.425,0.146
1992,5,25,0.133,0.468
1992,5,26,2.439,1.817
1992,5,27,3.507,2.103
1992,5,28,3.088,2.304
1992,5,29,1.41,1.42
1992,5,30,1.774,1.078
1992,5,31,0.543,0.347
1992,6,1,1.2,0.708
1992,6,2,1.506,0.786
1992,6,3,1.532,0.594
1992,6,4,3.535,1.996
1992,6,5,2.375,1.066
1992,6,6,0.799,0.323
1992,6,7,0.978,0.764
1992,6,8,0.729,0.418
1992,6,9,0.779,0.829
1992,6,10,0.515,0.4
1992,6,11,0.099,0.112
1992,6,12,0.215,-0.025
1992,6,13,0.626,0.547
1992,6,14,1.497,1.449
1992,6,15,1.618,1.108
1992,6,16,1.948,1.049
1992,6,17,1.925,0.83
1992,6,18,1.206,0.368
1992,6,19,1.889,1.254
1992,6,20,2.336,0.868
1992,6,21,0.195,-0.275
1992,6,22,-0.227,-0.431
1992,6,23,-0.303,-0.554
1992,6,24,-0.223,-0.65
1992,6,25,-0.067,-0.388
1992,6,26,-0.312,-0.356
1992,6,27,-0.346,-0.432
1992,6,28,-0.035,-0.216
1992,6,29,-0.691,-0.545
1992,6,30,-0.336,-0.256
1992,7,1,1.03,0.861
1992,7,2,1.246,1.058
1992,7,3,0.767,0.332
1992,7,4,-0.199,-0.43
1992,7,5,0.531,0.558
1992,7,6,2.352,1.77
1992,7,7,1.839,1.01
1992,7,8,0.773,-0.078
1992,7,9,0.469,-0.027
1992,7,10,0.312,0.058
1992,7,11,0.93,0.432
1992,7,12,0.767,0.427
1992,7,13,0.18,0.298
1992,7,14,-0.257,-0.139
1992,7,15,0.598,0.368
1992,7,16,1.048,0.632
1992,7,17,0.748,0.584
1992,7,18,-0.125,0.165
1992,7,19,0.134,0.288
1992,7,20,0.584,0.428
1992,7,21,1.549,1.056
1992,7,22,1.893,1.217
1992,7,23,3.294,2.257
1992,7,24,3.157,1.8
1992,7,25,1.47,0.613
1992,7,26,0.673,0.579
1992,7,27,0.724,0.626
1992,7,28,1.39,1
1992,7,29,0.72,0.535
1992,7,30,0.045,-0.057
1992,7,31,0.25,0.161
1992,8,1,0.782,0.518
1992,8,2,0.947,0.596
1992,8,3,1.313,1.068
1992,8,4,1.38,0.718
1992,8,5,0.357,0.097
1992,8,6,0.872,0.556
1992,8,7,1.011,0.25
1992,8,8,0.815,0.385
1992,8,9,1.233,0.917
1992,8,10,0.35,0.328
1992,8,11,0.183,0.328
1992,8,12,0.804,0.695
1992,8,13,0.273,0.098
1992,8,14,-0.381,-0.612
1992,8,15,0.554,-0.517
1992,8,16,1.588,0.392
1992,8,17,1.229,0.212
1992,8,18,1.232,0.23
1992,8,19,0.679,0.208
1992,8,20,1.646,0.896
1992,8,21,1.516,1.249
1992,8,22,1.716,1.396
1992,8,23,1.384,0.938
1992,8,24,0.588,0.438
1992,8,25,-0.064,-0.005
1992,8,26,0.146,0.166
1992,8,27,0.031,-0.24
1992,8,28,0.582,0.197
1992,8,29,0.511,0.101
1992,8,30,0.378,-0.174
1992,8,31,0.521,0.102
1992,9,1,0.705,0.24
1992,9,2,0.032,-0.306
1992,9,3,0.118,0.027
1992,9,4,1.394,1.021
1992,9,5,2.395,1.676
1992,9,6,2.763,1.858
1992,9,7,1.443,1.212
1992,9,8,1.076,0.628
1992,9,9,-0.448,-0.574
1992,9,10,0.032,0.114
1992,9,11,2.146,1.683
1992,9,12,4.234,2.266
1992,9,13,2.511,0.896
1992,9,14,0.078,-0.356
1992,9,15,-0.566,-0.604
1992,9,16,0.158,0.374
1992,9,17,0.729,0.542
1992,9,18,1.337,0.699
1992,9,19,1.428,0.743
1992,9,20,0.743,0.601
1992,9,21,-0.152,-0.063
1992,9,22,-0.214,0.09
1992,9,23,-0.104,-0.326
1992,9,24,0.842,0.38
1992,9,25,2.75,1.861
1992,9,26,1.237,-0.103
1992,9,27,0.675,0.139
1992,9,28,-0.056,-0.143
1992,9,29,-0.188,-0.414
1992,9,30,-0.121,-0.08
1992,10,1,0.551,0.267
1992,10,2,-0.682,-0.736
1992,10,3,0.524,0.095
1992,10,4,1.773,0.821
1992,10,5,1.002,0.332
1992,10,6,-0.102,-0.026
1992,10,7,0.346,0.124
1992,10,8,1.347,0.925
1992,10,9,1.315,0.892
1992,10,10,0.448,0.263
1992,10,11,0.68,0.365
1992,10,12,1.41,0.468
1992,10,13,3.223,1.335
1992,10,14,1.789,0.612
1992,10,15,-0.234,-0.276
1992,10,16,0.911,0.786
1992,10,17,0.307,0.329
1992,10,18,0.115,0.291
1992,10,19,-0.349,-0.264
1992,10,20,-1.117,-0.933
1992,10,21,-0.465,-0.728
1992,10,22,0.726,0.732
1992,10,23,1.946,0.975
1992,10,24,0.624,-0.124
1992,10,25,-0.466,-0.49
1992,10,26,-0.225,-0.11
1992,10,27,0.255,-0.084
1992,10,28,-0.128,-0.284
1992,10,29,-0.698,-0.759
1992,10,30,-0.234,-0.221
1992,10,31,0.057,-0.041
1992,11,1,0.836,0.89
1992,11,2,0.145,0.307
1992,11,3,0.867,0.38
1992,11,4,1.042,0.587
1992,11,5,1.306,0.956
1992,11,6,1.575,1.19
1992,11,7,2.354,1.131
1992,11,8,4.135,2.649
1992,11,9,2.235,1.213
1992,11,10,-0.433,-0.513
1992,11,11,-0.244,-0.45
1992,11,12,-0.633,-0.275
1992,11,13,-0.696,-0.444
1992,11,14,-0.917,-0.789
1992,11,15,-0.437,-0.13
1992,11,16,0.245,0.197
1992,11,17,0.926,0.47
1992,11,18,1.51,1.029
1992,11,19,0.488,0.284
1992,11,20,0.839,0.602
1992,11,21,-0.876,-0.717
1992,11,22,1.139,0.852
1992,11,23,0.694,0.736
1992,11,24,-0.933,-0.657
1992,11,25,-1.556,-0.979
1992,11,26,-1.536,-0.807
1992,11,27,0.346,0.131
1992,11,28,2.153,1.366
1992,11,29,0.371,-0.423
1992,11,30,-0.908,-1.066
1992,12,1,0.366,0.151
1992,12,2,1.286,0.537
1992,12,3,1.272,0.737
1992,12,4,1.07,0.492
