 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 06/30/2020   17:59:38      6.693    11.5479   3.837838      6.643    33.8287  1025.7940
 06/30/2020   17:59:40      5.587    11.5492   3.837743      5.545    33.8271  1025.7875
 06/30/2020   17:59:42      4.795    11.5797   3.840152      4.759    33.8232  1025.7753
 06/30/2020   17:59:44      3.626    11.6592   3.846763      3.599    33.8160  1025.7497
 06/30/2020   17:59:46      2.725    11.7920   3.858401      2.704    33.8092  1025.7156
 06/30/2020   17:59:48      1.631    12.0019   3.878619      1.619    33.8159  1025.6764
 06/30/2020   17:59:50      0.699    12.2702   3.903749      0.694    33.8167  1025.6217
 06/30/2020   17:59:52      0.022    13.0132   3.974270      0.022    33.8247  1025.4798
 06/30/2020   17:59:54     -0.159    12.5737   3.754581     -0.158    32.1540  1024.2726
 06/30/2020   17:59:56     -0.160    12.3865   0.938035     -0.159     7.1016  1004.9570
