 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 07/28/2020   18:25:09     -0.175    15.1193   0.390220     -0.174     2.5927  1001.0823
 07/28/2020   18:25:11     -0.176    15.1022   0.351747     -0.175     2.3229  1000.8775
 07/28/2020   18:25:13     -0.175    15.0860   0.300665     -0.174     1.9678  1000.6067
 07/28/2020   18:25:15     -0.175    15.0710   0.274684     -0.174     1.7890  1000.4714
 07/28/2020   18:25:17     -0.174    15.0559   0.252664     -0.173     1.6385  1000.3578
 07/28/2020   18:25:19     -0.174    15.0418   0.302182     -0.173     1.9810  1000.6237
 07/28/2020   18:25:21     -0.174    15.0294   0.318774     -0.173     2.0966  1000.7147
 07/28/2020   18:25:23     -0.174    15.0184   0.240202     -0.173     1.5549  1000.2991
 07/28/2020   18:25:25     -0.174    15.0085   0.195814     -0.173     1.2538  1000.0685
 07/28/2020   18:25:27     -0.174    14.9996   0.175811     -0.173     1.1197   999.9664
 07/28/2020   18:25:29     -0.174    14.9916   0.155114     -0.173     0.9819   999.8613
 07/28/2020   18:25:31     -0.174    14.9844   0.147015     -0.173     0.9283   999.8211
 07/28/2020   18:25:33     -0.172    14.9779   0.136612     -0.171     0.8598   999.7691
 07/28/2020   18:25:35     -0.173    14.9721   0.130245     -0.172     0.8184   999.7380
 07/28/2020   18:25:37     -0.173    14.9667   0.153307     -0.172     0.9705   999.8562
 07/28/2020   18:25:39     -0.172    14.9631   0.141246     -0.171     0.9078   999.8084
