 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 06/30/2020   18:02:35      0.951    12.3479   3.912973      0.944    33.8355  1025.6226
 06/30/2020   18:02:37      0.973    12.3745   3.915079      0.966    33.8318  1025.6146
 06/30/2020   18:02:39      0.894    12.4349   3.921227      0.888    33.8365  1025.6063
 06/30/2020   18:02:41      0.943    12.4159   3.919030      0.936    33.8325  1025.6071
 06/30/2020   18:02:43      0.945    12.4129   3.918843      0.938    33.8333  1025.6083
 06/30/2020   18:02:45      0.926    12.4239   3.919918      0.919    33.8338  1025.6065
 06/30/2020   18:02:47      1.138    12.3962   3.917801      1.129    33.8383  1025.6163
 06/30/2020   18:02:49      2.008    12.0817   3.888119      1.993    33.8355  1025.6782
 06/30/2020   18:02:51      3.149    11.8267   3.864159      3.126    33.8337  1025.7300
 06/30/2020   18:02:53      4.107    11.8124   3.863497      4.076    33.8398  1025.7418
 06/30/2020   18:02:55      5.016    11.7919   3.861680      4.978    33.8403  1025.7501
 06/30/2020   18:02:57      6.026    11.7606   3.858839      5.981    33.8407  1025.7608
 06/30/2020   18:02:59      6.660    11.7300   3.856205      6.610    33.8426  1025.7708
 06/30/2020   18:03:01      8.178    11.7062   3.854175      8.117    33.8438  1025.7830
 06/30/2020   18:03:03      9.100    11.7000   3.853556      9.031    33.8429  1025.7877
 06/30/2020   18:03:05     10.213    11.6967   3.853179     10.136    33.8417  1025.7924
 06/30/2020   18:03:07     10.733    11.6966   3.853107     10.652    33.8409  1025.7941
 06/30/2020   18:03:09     10.823    11.6980   3.853170     10.742    33.8402  1025.7937
 06/30/2020   18:03:11     10.460    11.6994   3.853295     10.382    33.8404  1025.7919
 06/30/2020   18:03:13     10.327    11.7004   3.853358     10.249    33.8401  1025.7909
 06/30/2020   18:03:15      9.298    11.6998   3.853251      9.228    33.8400  1025.7863
 06/30/2020   18:03:17      8.610    11.7017   3.853419      8.546    33.8403  1025.7831
 06/30/2020   18:03:19      7.861    11.7213   3.855045      7.802    33.8386  1025.7747
 06/30/2020   18:03:21      6.708    11.7531   3.857715      6.658    33.8362  1025.7618
 06/30/2020   18:03:23      5.583    11.8091   3.862841      5.541    33.8357  1025.7458
 06/30/2020   18:03:25      4.844    11.8430   3.865769      4.808    33.8338  1025.7347
 06/30/2020   18:03:27      3.985    11.8656   3.867655      3.956    33.8319  1025.7252
 06/30/2020   18:03:29      2.905    11.8986   3.870111      2.884    33.8264  1025.7098
 06/30/2020   18:03:31      1.920    12.0284   3.881729      1.906    33.8219  1025.6773
 06/30/2020   18:03:33      0.862    12.3916   3.917220      0.855    33.8368  1025.6146
 06/30/2020   18:03:35      0.007    12.9888   2.785251      0.007    23.3442  1017.4006
 06/30/2020   18:03:37     -0.157    12.8766   2.045177     -0.156    13.8317  1010.0781
