 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/30/2020   18:25:30      0.933    12.2429   3.889887      0.926    33.7074  1025.5433
 09/30/2020   18:25:32      0.894    12.3793   3.903199      0.888    33.7130  1025.5213
 09/30/2020   18:25:34      0.886    12.4120   3.905715      0.879    33.7078  1025.5109
 09/30/2020   18:25:36      0.924    12.4123   3.905525      0.917    33.7058  1025.5094
 09/30/2020   18:25:38      0.909    12.3387   3.898480      0.902    33.7041  1025.5222
 09/30/2020   18:25:40      0.902    12.3126   3.896823      0.896    33.7116  1025.5331
 09/30/2020   18:25:42      0.907    12.3246   3.897747      0.900    33.7096  1025.5293
 09/30/2020   18:25:44      0.903    12.3687   3.902053      0.896    33.7115  1025.5222
 09/30/2020   18:25:46      0.895    12.3657   3.901374      0.888    33.7076  1025.5197
 09/30/2020   18:25:48      0.930    12.3425   3.899091      0.923    33.7066  1025.5235
 09/30/2020   18:25:50      0.920    12.3434   3.899325      0.913    33.7080  1025.5244
 09/30/2020   18:25:52      0.902    12.3377   3.898929      0.895    33.7093  1025.5264
 09/30/2020   18:25:54      0.897    12.3765   3.902720      0.890    33.7109  1025.5202
 09/30/2020   18:25:56      0.901    12.3931   3.903932      0.894    33.7077  1025.5145
 09/30/2020   18:25:58      0.909    12.4270   3.907187      0.902    33.7085  1025.5087
 09/30/2020   18:26:00      1.111    12.3830   3.903535      1.103    33.7128  1025.5213
 09/30/2020   18:26:02      2.195    12.0736   3.873950      2.178    33.7054  1025.5796
 09/30/2020   18:26:04      3.427    11.9464   3.863471      3.401    33.7181  1025.6191
 09/30/2020   18:26:06      4.585    11.6671   3.836304      4.551    33.7059  1025.6670
 09/30/2020   18:26:08      5.575    11.4977   3.821182      5.533    33.7114  1025.7070
 09/30/2020   18:26:10      6.070    11.4548   3.817412      6.025    33.7133  1025.7186
 09/30/2020   18:26:12      6.855    11.4073   3.813252      6.804    33.7152  1025.7323
 09/30/2020   18:26:14      8.081    11.2959   3.803267      8.020    33.7181  1025.7604
 09/30/2020   18:26:16      9.375    11.2147   3.796335      9.304    33.7233  1025.7850
 09/30/2020   18:26:18     10.517    11.1020   3.786142     10.438    33.7252  1025.8120
 09/30/2020   18:26:20     11.361    11.0877   3.785187     11.275    33.7285  1025.8210
 09/30/2020   18:26:22     12.231    11.0431   3.781159     12.139    33.7290  1025.8333
 09/30/2020   18:26:24     13.239    10.9832   3.775747     13.139    33.7299  1025.8493
 09/30/2020   18:26:26     14.579    10.9484   3.772892     14.470    33.7328  1025.8638
 09/30/2020   18:26:28     15.476    10.9433   3.772527     15.359    33.7335  1025.8693
 09/30/2020   18:26:30     16.651    10.9406   3.772274     16.526    33.7330  1025.8747
 09/30/2020   18:26:32     17.219    10.9453   3.772753     17.090    33.7331  1025.8765
 09/30/2020   18:26:34     17.507    10.9412   3.772308     17.375    33.7324  1025.8780
 09/30/2020   18:26:36     17.173    10.9411   3.772304     17.044    33.7325  1025.8766
 09/30/2020   18:26:38     16.407    10.9422   3.772326     16.284    33.7321  1025.8726
 09/30/2020   18:26:40     15.549    10.9421   3.772283     15.433    33.7322  1025.8688
 09/30/2020   18:26:42     14.825    10.9436   3.772375     14.714    33.7321  1025.8652
 09/30/2020   18:26:44     13.802    10.9480   3.772682     13.698    33.7315  1025.8593
 09/30/2020   18:26:46     12.746    10.9707   3.774729     12.650    33.7314  1025.8505
 09/30/2020   18:26:48     11.765    11.0011   3.777304     11.677    33.7295  1025.8391
 09/30/2020   18:26:50     10.947    11.0431   3.780867     10.865    33.7267  1025.8257
 09/30/2020   18:26:52     10.092    11.0945   3.785398     10.016    33.7249  1025.8112
 09/30/2020   18:26:54      9.189    11.1591   3.790988      9.120    33.7214  1025.7928
 09/30/2020   18:26:56      8.207    11.2036   3.794829      8.146    33.7192  1025.7785
 09/30/2020   18:26:58      6.986    11.2840   3.802008      6.933    33.7170  1025.7568
 09/30/2020   18:27:00      6.071    11.3371   3.806508      6.025    33.7132  1025.7400
 09/30/2020   18:27:02      5.071    11.4395   3.815867      5.033    33.7124  1025.7161
 09/30/2020   18:27:04      4.143    11.5556   3.826268      4.112    33.7092  1025.6882
 09/30/2020   18:27:06      3.146    11.7565   3.845123      3.123    33.7115  1025.6483
 09/30/2020   18:27:08      2.145    11.9434   3.862310      2.129    33.7100  1025.6076
 09/30/2020   18:27:10      1.052    12.1642   3.881829      1.044    33.7004  1025.5534
 09/30/2020   18:27:12      0.109    12.3797   3.219719      0.108    27.5410  1020.7487
 09/30/2020   18:27:14     -0.105    12.3347   1.680237     -0.104    13.5899  1009.9710
 09/30/2020   18:27:16     -0.107    12.2505   1.005483     -0.106     7.8819  1005.5748
 09/30/2020   18:27:18     -0.107    12.2116   0.332050     -0.106     2.3576  1001.3095
 09/30/2020   18:27:20     -0.108    12.1653   0.270646     -0.107     1.8990  1000.9592
 09/30/2020   18:27:22     -0.108    12.1245   0.282298     -0.107     1.9879  1001.0331
 09/30/2020   18:27:24     -0.109    12.0872   0.288200     -0.108     2.0338  1001.0733
 09/30/2020   18:27:26     -0.109    12.0543   0.222896     -0.108     1.5511  1000.7021
 09/30/2020   18:27:27     -0.109    12.0360   0.176962     -0.108     1.2229  1000.4490
