 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/03/2020   18:47:23      1.156    14.4094   4.074247      1.147    33.5292  1024.9699
 09/03/2020   18:47:25      1.173    14.4049   4.073773      1.165    33.5287  1024.9706
 09/03/2020   18:47:27      1.183    14.3966   4.073013      1.174    33.5290  1024.9726
 09/03/2020   18:47:29      1.149    14.3992   4.073269      1.140    33.5290  1024.9719
 09/03/2020   18:47:31      1.197    14.4027   4.073625      1.188    33.5293  1024.9716
 09/03/2020   18:47:33      1.235    14.4023   4.073497      1.226    33.5285  1024.9712
 09/03/2020   18:47:35      1.379    14.3947   4.072890      1.369    33.5294  1024.9742
 09/03/2020   18:47:37      2.472    14.3545   4.069221      2.454    33.5301  1024.9880
 09/03/2020   18:47:39      3.587    14.3013   4.064247      3.560    33.5300  1025.0042
 09/03/2020   18:47:41      4.769    14.2592   4.060489      4.733    33.5315  1025.0195
 09/03/2020   18:47:43      5.782    14.2482   4.059508      5.739    33.5316  1025.0264
 09/03/2020   18:47:45      6.670    14.2182   4.056234      6.620    33.5271  1025.0332
 09/03/2020   18:47:47      6.620    14.2226   4.057027      6.570    33.5307  1025.0348
 09/03/2020   18:47:49      5.764    14.2333   4.058183      5.721    33.5324  1025.0300
 09/03/2020   18:47:51      4.732    14.1978   4.054774      4.697    33.5322  1025.0327
 09/03/2020   18:47:53      3.748    14.1749   4.052671      3.720    33.5331  1025.0338
 09/03/2020   18:47:55      2.883    14.1906   4.053867      2.861    33.5308  1025.0249
 09/03/2020   18:47:57      1.793    14.2819   4.062290      1.780    33.5296  1025.0000
 09/03/2020   18:47:59      0.859    14.3666   4.070197      0.852    33.5292  1024.9776
 09/03/2020   18:48:01      0.005    14.3822   4.071905      0.005    33.5318  1024.9725
 09/03/2020   18:48:03     -0.123    14.3605   2.859055     -0.122    23.1389  1016.9883
 09/03/2020   18:48:05     -0.124    14.3582   0.523177     -0.123     3.6146  1001.9864
 09/03/2020   18:48:07     -0.124    14.3581   0.374028     -0.123     2.5270  1001.1488
 09/03/2020   18:48:09     -0.123    14.3478   0.287661     -0.122     1.9151  1000.6783
 09/03/2020   18:48:11     -0.123    14.3210   0.228682     -0.122     1.5030  1000.3642
 09/03/2020   18:48:13     -0.123    14.2971   0.236480     -0.122     1.5576  1000.4099
 09/03/2020   18:48:15     -0.122    14.2863   0.184226     -0.121     1.1975  1000.1332
 09/03/2020   18:48:17     -0.121    14.2963   0.159536     -0.120     1.0296  1000.0019
 09/03/2020   18:48:19     -0.122    14.3061   0.117876     -0.121     0.7493   999.7836
 09/03/2020   18:48:21     -0.123    14.3115   0.080774     -0.122     0.5078   999.5957
 09/03/2020   18:48:23     -0.123    14.3021   0.011566     -0.122     0.0708   999.2580
 09/03/2020   18:48:24     -0.123 -9.990e-29   0.008119     -0.122 -9.990e-29 -9.990e-29
