 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/30/2020   18:16:09      0.981    12.6248   3.924840      0.974    33.7005  1025.4644
 09/30/2020   18:16:11      1.012    12.6143   3.923806      1.005    33.6999  1025.4662
 09/30/2020   18:16:13      0.996    12.6139   3.923858      0.989    33.7008  1025.4668
 09/30/2020   18:16:15      0.989    12.6089   3.923367      0.982    33.7006  1025.4677
 09/30/2020   18:16:17      1.045    12.5950   3.921930      1.037    33.6993  1025.4696
 09/30/2020   18:16:19      1.063    12.5866   3.921151      1.055    33.6993  1025.4713
 09/30/2020   18:16:21      0.977    12.5963   3.922186      0.970    33.7006  1025.4700
 09/30/2020   18:16:23      0.979    12.5974   3.922231      0.972    33.7000  1025.4693
 09/30/2020   18:16:25      1.001    12.5999   3.922411      0.993    33.6995  1025.4686
 09/30/2020   18:16:27      0.992    12.6013   3.922547      0.984    33.6996  1025.4683
 09/30/2020   18:16:29      1.033    12.5884   3.921286      1.025    33.6990  1025.4706
 09/30/2020   18:16:31      0.948    12.5990   3.922325      0.941    33.6994  1025.4685
 09/30/2020   18:16:33      0.992    12.5945   3.921747      0.984    33.6980  1025.4684
 09/30/2020   18:16:35      1.024    12.5963   3.921507      1.017    33.6941  1025.4652
 09/30/2020   18:16:37      1.000    12.6023   3.922630      0.992    33.6995  1025.4681
 09/30/2020   18:16:39      1.027    12.6112   3.923602      1.019    33.7008  1025.4675
 09/30/2020   18:16:41      1.043    12.6079   3.923168      1.035    33.6996  1025.4673
 09/30/2020   18:16:43      1.059    12.5978   3.922099      1.051    33.6983  1025.4683
 09/30/2020   18:16:45      1.517    12.5156   3.914263      1.506    33.6967  1025.4851
 09/30/2020   18:16:47      2.719    12.3784   3.901342      2.698    33.6951  1025.5158
 09/30/2020   18:16:49      3.782    12.2862   3.893447      3.754    33.7016  1025.5432
 09/30/2020   18:16:51      5.033    12.0765   3.874170      4.995    33.7037  1025.5905
 09/30/2020   18:16:53      5.886    11.9374   3.861697      5.842    33.7080  1025.6239
 09/30/2020   18:16:55      6.787    11.8267   3.852198      6.736    33.7153  1025.6545
 09/30/2020   18:16:57      7.950    11.7417   3.844331      7.890    33.7152  1025.6755
 09/30/2020   18:16:59      9.247    11.6706   3.837883      9.178    33.7161  1025.6953
 09/30/2020   18:17:01     10.041    11.6189   3.832933      9.966    33.7144  1025.7071
 09/30/2020   18:17:03     10.829    11.5468   3.826454     10.748    33.7162  1025.7253
 09/30/2020   18:17:05     11.981    11.4535   3.817529     11.891    33.7130  1025.7452
 09/30/2020   18:17:07     12.682    11.4159   3.814347     12.587    33.7157  1025.7574
 09/30/2020   18:17:09     13.799    11.3321   3.806513     13.695    33.7145  1025.7768
 09/30/2020   18:17:11     14.594    11.2648   3.800693     14.485    33.7183  1025.7956
 09/30/2020   18:17:13     15.649    11.2078   3.795757     15.531    33.7211  1025.8129
 09/30/2020   18:17:15     16.584    11.1696   3.792600     16.459    33.7245  1025.8266
 09/30/2020   18:17:17     17.421    11.1185   3.787854     17.290    33.7240  1025.8392
 09/30/2020   18:17:19     18.220    11.0695   3.783480     18.082    33.7252  1025.8526
 09/30/2020   18:17:21     19.224    11.0257   3.779723     19.079    33.7277  1025.8669
 09/30/2020   18:17:23     20.018    11.0100   3.778363     19.868    33.7283  1025.8738
 09/30/2020   18:17:25     20.924    10.9731   3.775072     20.767    33.7290  1025.8851
 09/30/2020   18:17:27     21.920    10.9089   3.769074     21.755    33.7279  1025.9002
 09/30/2020   18:17:29     22.596    10.8843   3.767202     22.425    33.7316  1025.9105
 09/30/2020   18:17:31     23.576    10.8701   3.766068     23.398    33.7329  1025.9185
 09/30/2020   18:17:33     24.301    10.8720   3.766392     24.117    33.7341  1025.9223
 09/30/2020   18:17:35     25.121    10.8687   3.766129     24.931    33.7342  1025.9267
 09/30/2020   18:17:37     25.784    10.8678   3.766119     25.589    33.7346  1025.9301
 09/30/2020   18:17:39     26.707    10.8641   3.765820     26.505    33.7347  1025.9350
 09/30/2020   18:17:41     27.568    10.8579   3.765274     27.360    33.7345  1025.9399
 09/30/2020   18:17:43     27.907    10.8615   3.765641     27.697    33.7347  1025.9409
 09/30/2020   18:17:45     27.237    10.8637   3.765791     27.032    33.7345  1025.9374
 09/30/2020   18:17:47     26.625    10.8625   3.765646     26.425    33.7344  1025.9348
 09/30/2020   18:17:49     26.138    10.8607   3.765435     25.941    33.7342  1025.9327
 09/30/2020   18:17:51     25.412    10.8654   3.765867     25.220    33.7344  1025.9287
 09/30/2020   18:17:53     24.789    10.8670   3.765922     24.602    33.7339  1025.9252
 09/30/2020   18:17:55     23.904    10.8719   3.766289     23.723    33.7333  1025.9199
 09/30/2020   18:17:57     22.992    10.8760   3.766512     22.819    33.7322  1025.9142
 09/30/2020   18:17:59     22.216    10.8797   3.766721     22.049    33.7313  1025.9093
 09/30/2020   18:18:01     21.678    10.8867   3.767149     21.514    33.7292  1025.9041
 09/30/2020   18:18:03     20.903    10.9145   3.769518     20.745    33.7277  1025.8944
 09/30/2020   18:18:05     20.261    10.9569   3.773486     20.108    33.7285  1025.8846
 09/30/2020   18:18:07     19.090    10.9920   3.776579     18.946    33.7275  1025.8722
 09/30/2020   18:18:09     18.318    11.0088   3.778014     18.180    33.7266  1025.8650
 09/30/2020   18:18:11     17.740    11.0234   3.779303     17.606    33.7263  1025.8596
 09/30/2020   18:18:13     17.151    11.0448   3.781127     17.022    33.7250  1025.8521
 09/30/2020   18:18:15     16.106    11.1221   3.788235     15.985    33.7250  1025.8334
 09/30/2020   18:18:17     15.241    11.1741   3.792519     15.126    33.7201  1025.8164
 09/30/2020   18:18:19     14.143    11.2108   3.795649     14.037    33.7180  1025.8031
 09/30/2020   18:18:21     13.346    11.2832   3.802025     13.245    33.7151  1025.7841
 09/30/2020   18:18:23     12.639    11.3280   3.805954     12.544    33.7133  1025.7713
 09/30/2020   18:18:25     12.006    11.3950   3.812019     11.916    33.7122  1025.7554
 09/30/2020   18:18:27     11.027    11.4352   3.815607     10.944    33.7112  1025.7429
 09/30/2020   18:18:29      9.977    11.5586   3.827221      9.902    33.7133  1025.7171
 09/30/2020   18:18:31      9.097    11.6518   3.835834      9.029    33.7133  1025.6959
 09/30/2020   18:18:33      8.239    11.7204   3.842189      8.178    33.7135  1025.6794
 09/30/2020   18:18:35      7.344    11.7857   3.848078      7.289    33.7121  1025.6621
 09/30/2020   18:18:37      6.318    11.8658   3.855346      6.271    33.7108  1025.6415
 09/30/2020   18:18:39      5.520    11.9419   3.861961      5.478    33.7066  1025.6204
 09/30/2020   18:18:41      4.595    11.9981   3.867204      4.561    33.7071  1025.6060
 09/30/2020   18:18:43      3.708    12.1324   3.878989      3.680    33.7004  1025.5714
 09/30/2020   18:18:45      2.792    12.2451   3.888993      2.771    33.6960  1025.5424
 09/30/2020   18:18:47      1.792    12.3410   3.897796      1.779    33.6950  1025.5187
 09/30/2020   18:18:49      0.844    12.4087   3.903843      0.838    33.6928  1025.4997
 09/30/2020   18:18:51     -0.010    12.4946   3.910948     -0.010    33.6844  1025.4728
 09/30/2020   18:18:53     -0.110    12.3882   2.896183     -0.109    24.6307  1018.4968
 09/30/2020   18:18:55     -0.115    12.3611   0.569265     -0.114     4.1664  1002.6921
 09/30/2020   18:18:57     -0.115    12.3417   0.410995     -0.114     2.9440  1001.7481
 09/30/2020   18:18:59     -0.114    12.3222   0.328888     -0.113     2.3253  1001.2708
 09/30/2020   18:19:01     -0.114    12.3090   0.259217     -0.113     1.8081  1000.8711
 09/30/2020   18:19:03     -0.115    12.2791   0.262698     -0.114     1.9889  1001.0150
