 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m      DepSM      Sal00  Density00
 09/30/2020   18:34:14     13.406    10.9695   3.774934     13.305    33.7343  1025.8559
 09/30/2020   18:34:16     14.490    10.9663   3.774629     14.381    33.7337  1025.8609
 09/30/2020   18:34:18     15.524    10.9688   3.774790     15.407    33.7325  1025.8642
 09/30/2020   18:34:20     15.719    10.9706   3.774838     15.601    33.7313  1025.8638
 09/30/2020   18:34:22     15.271    10.9719   3.775010     15.156    33.7320  1025.8621
 09/30/2020   18:34:24     14.354    10.9723   3.775041     14.246    33.7324  1025.8582
 09/30/2020   18:34:26     13.433    10.9682   3.774606     13.332    33.7322  1025.8546
 09/30/2020   18:34:28     12.418    10.9692   3.774679     12.324    33.7325  1025.8501
 09/30/2020   18:34:30     11.571    10.9704   3.774740     11.484    33.7323  1025.8459
 09/30/2020   18:34:32     10.739    10.9748   3.775084     10.658    33.7321  1025.8412
 09/30/2020   18:34:34      9.937    10.9795   3.775409      9.862    33.7313  1025.8362
 09/30/2020   18:34:36      8.705    11.0102   3.778134      8.640    33.7307  1025.8246
 09/30/2020   18:34:38      7.714    11.0466   3.781152      7.656    33.7277  1025.8113
 09/30/2020   18:34:40      6.702    11.1808   3.793233      6.652    33.7248  1025.7802
 09/30/2020   18:34:42      5.809    11.4336   3.817047      5.766    33.7290  1025.7334
 09/30/2020   18:34:44      4.776    11.6378   3.833930      4.740    33.7092  1025.6758
 09/30/2020   18:34:46      3.817    11.7718   3.846647      3.788    33.7123  1025.6490
 09/30/2020   18:34:48      2.744    11.8787   3.856317      2.723    33.7101  1025.6224
 09/30/2020   18:34:50      1.697    12.0132   3.868284      1.684    33.7052  1025.5886
 09/30/2020   18:34:52      0.645    12.2452   3.889893      0.640    33.7054  1025.5400
 09/30/2020   18:34:54     -0.083    12.3243   3.899881     -0.082    33.7311  1025.5415
 09/30/2020   18:34:56     -0.117    12.1728   2.210107     -0.117    18.4766  1013.7768
 09/30/2020   18:34:58     -0.118    12.1521   0.598952     -0.117     4.4368  1002.9275
 09/30/2020   18:35:00     -0.118    12.1267   0.359289     -0.117     2.5665  1001.4819
 09/30/2020   18:35:02     -0.118    12.0947   0.236794     -0.117     1.6517  1000.7755
 09/30/2020   18:35:04     -0.118    12.0629   0.338552     -0.117     2.4132  1001.3708
 09/30/2020   18:35:05     -0.117    12.0451   0.427425     -0.116     3.2411  1002.0152
